Before/PC1	After/PC2						
246	141						
248	142						
523	581						
223	139						
538	593						
234	144						
231	138						
539	587						
220	141						
553	591						
237	140						
214	143						
542	580						
223	139						
538	593						
356	199						
266	140						
557	593						
253	158						
534	591						
211	141						
230	142						
537	594						
296	139						
220	143						
536	597						
268	142						
206	142						
539	593						
268	141						
213	140						
560	593						
250	142						
198	143						
555	593						
214	143						
258	156						
539	588						
405	183						
227	140						
554	595						
247	159						
572	580						
258	140						
234	140						
532	593						
236	158						
538	598						
250	128						
200	142						
542	594						
225	156						
538	595						
268	142						
242	142						
553	593						
325	154						
548	594						
344	181						
328	140						
556	592						
232	159						
528	595						
268	142						
247	143						
524	591						
1058	590						
218	156						
542	590						
225	139						
211	142						
535	592						
1050	594						
229	157						
530	593						
239	142						
207	156						
534	593						
1084	582						
221	140						
538	596						
224	143						
198	137						
538	595						
1051	591						
244	140						
585	587						
202	141						
239	140						
542	594						
536	591						
217	154						
530	592						
216	140						
199	138						
526	592						
1091	594						
275	170						
538	592						
214	142						
206	138						
541	592						
1083	594						
218	156						
529	589						
216	142						
224	141						
527	589						
1070	591						
210	156						
534	589						
239	141						
194	137						
546	592						
217	142						
552	594						
247	140						
200	143						
543	591						
224	140						
547	593						
245	140						
200	141						
560	581						
266	141						
528	590						
252	141						
199	159						
540	593						
252	141						
533	594						
242	154						
195	141						
544	591						
220	141						
527	581						
250	141						
213	142						
544	584						
229	156						
560	590						
225	140						
209	158						
548	590						
256	141						
531	596						
233	140						
201	139						
544	579						
231	142						
529	592						
235	142						
204	144						
549	596						
241	142						
528	589						
249	156						
206	143						
553	590						
227	139						
536	593						
220	141						
206	155						
554	593						
218	139						
542	593						
244	141						
202	141						
553	595						
246	143						
538	595						
224	140						
205	143						
532	580						
249	141						
578	591						
314	158						
243	127						
541	595						
247	140						
548	591						
294	141						
231	139						
565	593						
231	142						
541	595						
307	141						
202	142						
569	587						
237	140						
579	594						
272	141						
249	139						
550	591						
290	140						
543	590						
316	181						
252	139						
546	593						
263	153						
538	592						
233	141						
243	141						
539	592						
260	157						
557	596						
284	154						
262	144						
566	592						
224	139						
539	589						
251	139						
214	139						
565	592						
240	155						
529	580						
254	156						
217	154						
551	592						
220	154						
539	592						
239	156						
213	139						
551	594						
225	139						
532	594						
211	140						
228	141						
541	593						
276	155						
539	588						
245	143						
216	140						
536	594						
225	153						
537	596						
390	182						
303	141						
539	589						
247	160						
528	579						
252	139						
227	142						
541	580						
251	157						
531	591						
246	141						
216	140						
533	595						
244	144						
553	595						
250	140						
240	141						
555	593						
324	156						
539	580						
248	140						
193	141						
553	593						
227	142						
564	591						
345	141						
229	142						
533	597						
222	141						
567	591						
369	181						
253	140						
541	593						
288	157						
550	595						
211	158						
286	142						
528	580						
248	157						
527	593						
256	142						
268	141						
529	579						
222	141						
533	593						
457	198						
257	157						
539	590						
249	418						
536	591						
230	404						
262	408						
609	592						
244	422						
543	594						
278	204						
215	247						
549	592						
227	408						
549	593						
248	423						
216	419						
560	582						
238	422						
547	590						
239	423						
207	406						
575	590						
250	408						
539	592						
300	252						
213	436						
529	591						
256	201						
565	586						
252	452						
202	409						
548	594						
255	421						
210	403						
550	591						
238	420						
207	422						
561	591						
248	406						
205	404						
559	594						
244	426						
205	422						
536	594						
273	417						
227	405						
536	592						
228	424						
206	419						
561	594						
266	419						
228	405						
526	594						
248	437						
213	405						
539	597						
265	422						
203	406						
538	592						
214	172						
216	391						
562	594						
216	420						
241	405						
534	592						
292	419						
215	421						
554	592						
291	193						
250	138						
556	594						
248	420						
541	579						
259	424						
271	423						
316	189						
239	416						
228	422						
235	405						
212	422						
394	179						
230	139						
572	593						
272	157						
531	593						
229	157						
226	142						
365	186						
250	143						
558	591						
266	157						
525	595						
272	142						
536	590						
339	143						
532	589						
211	142						
1082	595						
229	140						
1082	585						
230	142						
1080	591						
243	142						
529	582						
236	140						
532	592						
237	142						
254	140						
212	140						
249	142						
216	142						
274	157						
277	141						
243	141						
310	149						
335	177						
283	141						
571	590						
257	174						
536	592						
258	405						
223	407						
528	1138						
308	404						
550	608						
209	403						
559	590						
215	408						
209	396						
1092	1142						
210	422						
527	594						
218	405						
579	593						
264	403						
194	417						
524	1141						
214	420						
528	592						
205	420						
534	594						
234	419						
196	409						
1065	1140						
197	172						
537	593						
201	414						
549	593						
278	405						
206	406						
1058	1139						
199	408						
539	595						
207	406						
530	594						
211	402						
220	408						
529	1152						
213	403						
527	593						
236	406						
579	591						
363	407						
338	405						
1061	1125						
262	407						
537	593						
210	419						
533	593						
218	416						
202	420						
1097	1141						
270	405						
544	594						
215	406						
530	596						
236	188						
210	410						
1080	1138						
226	422						
535	588						
205	404						
533	601						
251	173						
232	407						
527	1141						
211	405						
533	593						
211	435						
533	589						
211	423						
224	404						
1077	1153						
264	408						
535	592						
227	407						
584	593						
227	406						
206	424						
532	590						
199	406						
558	610						
202	405						
540	591						
222	405						
192	406						
538	590						
547	1136						
212	421						
530	597						
245	409						
212	406						
543	589						
528	1126						
234	401						
569	593						
233	407						
214	405						
535	594						
1089	1141						
228	405						
535	593						
218	409						
206	420						
538	592						
537	1142						
224	408						
534	592						
240	405						
204	407						
559	593						
1057	1131						
238	405						
571	595						
219	408						
231	403						
527	593						
528	1141						
226	405						
566	593						
231	404						
215	405						
568	595						
1079	1139						
282	437						
535	591						
222	419						
236	407						
536	596						
1072	1140						
215	404						
539	594						
257	405						
193	422						
534	581						
541	1129						
220	407						
531	591						
215	421						
218	404						
611	588						
529	1135						
211	405						
529	590						
249	407						
215	391						
531	592						
1066	1140						
212	407						
534	611						
248	406						
202	403						
543	595						
1065	1138						
215	407						
538	593						
440	166						
260	138						
556	596						
261	158						
542	595						
230	141						
212	142						
553	580						
544	594						
226	156						
532	591						
321	159						
271	127						
541	596						
1062	593						
230	140						
526	591						
233	141						
202	142						
532	595						
1054	596						
240	156						
535	590						
224	140						
218	140						
592	627						
540	595						
232	141						
572	591						
228	140						
198	143						
529	591						
227	141						
526	593						
428	182						
235	140						
573	588						
248	159						
542	594						
228	143						
453	158						
231	142						
416	164						
247	140						
550	593						
274	160						
529	596						
235	140						
227	139						
1107	623						
240	141						
532	591						
216	142						
541	590						
239	144						
209	141						
531	593						
212	142						
546	595						
257	141						
546	593						
258	140						
206	157						
1087	594						
206	142						
560	593						
222	142						
533	593						
262	140						
357	127						
537	596						
234	141						
552	592						
243	142						
533	579						
217	140						
215	142						
1065	596						
225	141						
543	594						
255	127						
547	595						
420	168						
661	141						
548	593						
314	157						
538	592						
217	142						
213	141						
536	590						
356	157						
543	598						
469	182						
489	141						
530	594						
283	158						
542	593						
240	143						
223	141						
568	590						
473	157						
540	590						
220	142						
211	142						
542	594						
327	158						
545	580						
315	180						
291	140						
542	591						
259	158						
566	596						
221	140						
250	141						
527	590						
1081	583						
538	596						
237	156						
537	591						
230	127						
232	141						
546	595						
567	581						
1067	596						
232	156						
545	591						
241	124						
198	140						
535	579						
1054	593						
530	592						
248	142						
529	594						
425	197						
301	141						
564	583						
261	156						
544	592						
284	143						
220	141						
556	579						
1046	582						
245	142						
536	590						
239	141						
210	143						
535	594						
530	581						
245	155						
537	593						
273	157						
204	136						
555	592						
1056	592						
243	143						
529	593						
255	140						
208	142						
554	590						
258	160						
590	589						
245	143						
204	141						
561	591						
279	157						
580	593						
247	139						
218	143						
552	582						
258	159						
566	624						
346	166						
240	139						
538	581						
260	156						
542	596						
258	140						
473	184						
286	143						
549	593						
266	157						
531	594						
234	142						
382	168						
327	140						
560	581						
270	159						
540	587						
262	143						
216	142						
551	581						
532	580						
245	156						
529	594						
242	142						
239	142						
540	601						
531	593						
247	158						
538	579						
228	142						
215	143						
540	591						
549	592						
248	141						
531	593						
236	140						
204	142						
557	593						
234	141						
204	140						
566	595						
332	165						
357	141						
571	595						
247	157						
540	590						
233	144						
218	127						
566	599						
399	159						
539	594						
211	142						
216	139						
538	622						
254	157						
535	594						
237	142						
200	141						
546	581						
269	156						
539	591						
276	139						
211	142						
554	583						
287	156						
538	591						
219	141						
212	140						
555	592						
266	159						
542	593						
397	169						
478	141						
592	583						
250	171						
530	593						
237	142						
226	142						
564	592						
240	156						
529	592						
232	141						
208	142						
564	594						
289	158						
541	581						
234	141						
235	142						
529	583						
256	157						
538	587						
248	141						
200	143						
536	581						
256	159						
534	597						
230	148						
201	145						
560	594						
247	157						
533	594						
401	168						
274	140						
566	594						
271	159						
526	594						
213	140						
239	142						
541	591						
238	174						
221	141						
599	580						
237	142						
211	143						
537	589						
255	141						
226	141						
560	593						
254	141						
216	141						
536	579						
249	140						
215	128						
535	589						
342	184						
272	141						
556	594						
285	157						
535	591						
235	141						
205	126						
574	596						
269	139						
541	592						
217	145						
263	143						
531	593						
212	126						
535	581						
228	142						
221	140						
1084	615						
206	142						
536	582						
239	140						
261	142						
542	594						
209	127						
528	594						
197	140						
207	142						
1049	592						
201	142						
528	594						
212	143						
206	140						
539	593						
1049	593						
290	138						
232	140						
554	595						
1060	597						
278	156						
282	140						
535	593						
1069	594						
221	142						
219	142						
549	589						
1079	590						
240	143						
212	141						
563	593						
1042	594						
362	166						
313	139						
552	591						
265	173						
584	593						
325	143						
208	141						
1078	584						
210	139						
540	593						
1086	593						
532	594						
218	142						
596	595						
237	141						
202	127						
538	594						
208	125						
541	594						
